municipality,municipality_id,district,district_id,year,typology,layout,transaction_type,value,volume,shape_Length,shape_Area
Abu Dhabi City,41,AL REEM ISLAND,57,2023,Office,medium (50 to 500 sqm),mortgage,39051000.000000000000000,16.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,All property types,medium (50 to 500 sqm),mortgage,39051000.000000000000000,16.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,Apartment / Duplex,studio,mortgage,13420339.240000000223517,31.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,All property types,studio,mortgage,13420339.240000000223517,31.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,Other,Undefined,mortgage,932125000.000000000000000,7.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,Villa / Townhouse,Undefined,mortgage,14000000.000000000000000,1.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,All property types,Undefined,mortgage,946125000.000000000000000,8.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,All property types,All beds,mortgage,1960129292.640000104904175,890.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,Apartment / Duplex,1 bed,sale,862203632.580000042915344,918.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,All property types,1 bed,sale,862203632.580000042915344,918.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,Apartment / Duplex,2 beds,sale,1347163787.900000095367432,850.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,All property types,2 beds,sale,1347163787.900000095367432,850.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,Apartment / Duplex,3 beds,sale,574225815.250000000000000,259.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,Villa / Townhouse,3 beds,sale,1326429376.000000000000000,533.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,All property types,3 beds,sale,1900655191.250000000000000,792.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,Apartment / Duplex,4 beds,sale,126774070.000000000000000,53.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,Villa / Townhouse,4 beds,sale,721390361.000000000000000,171.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,All property types,4 beds,sale,848164431.000000000000000,224.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,Villa / Townhouse,5 beds,sale,53947500.000000000000000,4.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,All property types,5 beds,sale,53947500.000000000000000,4.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,Apartment / Duplex,5+ beds,sale,13500000.000000000000000,4.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,All property types,5+ beds,sale,13500000.000000000000000,4.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,Villa / Townhouse,6+ beds,sale,311196700.000000000000000,15.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,All property types,6+ beds,sale,311196700.000000000000000,15.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,Office,large (500 to 1000 sqm),sale,15383000.000000000000000,2.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,All property types,large (500 to 1000 sqm),sale,15383000.000000000000000,2.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,Retail,line store,sale,15654480.000000000000000,18.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,All property types,line store,sale,15654480.000000000000000,18.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,Office,medium (50 to 500 sqm),sale,59788217.729999996721745,29.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,All property types,medium (50 to 500 sqm),sale,59788217.729999996721745,29.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,Apartment / Duplex,studio,sale,70628389.750000000000000,144.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,All property types,studio,sale,70628389.750000000000000,144.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,Other,Undefined,sale,923433600.000000000000000,66.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,Plot,Undefined,sale,339682235.000000000000000,11.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,All property types,Undefined,sale,1263115835.000000000000000,77.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,All property types,All beds,sale,6761401165.210000038146973,3077.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2023,All property types,All beds,All types,8886256750.629999160766602,3983.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Apartment / Duplex,1 bed,donation,630000.000000000000000,1.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,1 bed,donation,630000.000000000000000,1.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Apartment / Duplex,2 beds,donation,1377876.000000000000000,1.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,2 beds,donation,1377876.000000000000000,1.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,All beds,donation,2007876.000000000000000,2.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Other,Undefined,long lease,165187312.000000000000000,1.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,Undefined,long lease,165187312.000000000000000,1.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,All beds,long lease,165187312.000000000000000,1.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Apartment / Duplex,1 bed,mortgage,288563686.089999973773956,421.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,1 bed,mortgage,288563686.089999973773956,421.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Apartment / Duplex,2 beds,mortgage,600224679.340000033378601,503.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,2 beds,mortgage,600224679.340000033378601,503.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Apartment / Duplex,3 beds,mortgage,302908519.569999992847443,192.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,3 beds,mortgage,302908519.569999992847443,192.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Apartment / Duplex,4 beds,mortgage,221915843.000000000000000,137.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,4 beds,mortgage,221915843.000000000000000,137.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Apartment / Duplex,5+ beds,mortgage,117620000.000000000000000,49.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,5+ beds,mortgage,117620000.000000000000000,49.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Office,large (500 to 1000 sqm),mortgage,10971000.000000000000000,2.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,large (500 to 1000 sqm),mortgage,10971000.000000000000000,2.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Retail,line store,mortgage,102320001.000000000000000,29.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,line store,mortgage,102320001.000000000000000,29.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Office,medium (50 to 500 sqm),mortgage,108055000.000000000000000,29.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,medium (50 to 500 sqm),mortgage,108055000.000000000000000,29.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Apartment / Duplex,studio,mortgage,11903919.000000000000000,28.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,studio,mortgage,11903919.000000000000000,28.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Other,Undefined,mortgage,1076595236.000000000000000,9.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,Undefined,mortgage,1076595236.000000000000000,9.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,All beds,mortgage,2841077884.000000000000000,1399.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Apartment / Duplex,1 bed,sale,964237763.639999985694885,1058.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,1 bed,sale,964237763.639999985694885,1058.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Apartment / Duplex,2 beds,sale,1553506649.359999895095825,1148.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,2 beds,sale,1553506649.359999895095825,1148.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Apartment / Duplex,3 beds,sale,859740605.950000047683716,449.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Villa / Townhouse,3 beds,sale,339103098.000000000000000,140.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,3 beds,sale,1198843703.950000047683716,589.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Apartment / Duplex,4 beds,sale,312066447.329999983310699,167.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Villa / Townhouse,4 beds,sale,176109699.000000000000000,42.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,4 beds,sale,488176146.329999983310699,209.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Villa / Townhouse,5 beds,sale,273779353.000000000000000,21.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,5 beds,sale,273779353.000000000000000,21.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Apartment / Duplex,5+ beds,sale,141075469.000000000000000,52.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,5+ beds,sale,141075469.000000000000000,52.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Villa / Townhouse,6+ beds,sale,856623525.159999966621399,48.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,6+ beds,sale,856623525.159999966621399,48.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Office,large (500 to 1000 sqm),sale,8420080.000000000000000,1.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,large (500 to 1000 sqm),sale,8420080.000000000000000,1.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Retail,line store,sale,3257600.000000000000000,8.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,line store,sale,3257600.000000000000000,8.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Office,maxi (over 1000 sqm),sale,27500000.000000000000000,1.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,maxi (over 1000 sqm),sale,27500000.000000000000000,1.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Office,medium (50 to 500 sqm),sale,100220655.659999996423721,42.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,medium (50 to 500 sqm),sale,100220655.659999996423721,42.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Apartment / Duplex,studio,sale,96583539.310000002384186,177.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,studio,sale,96583539.310000002384186,177.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Other,Undefined,sale,127474000.000000000000000,13.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,Plot,Undefined,sale,539698299.000000000000000,11.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,Undefined,sale,667172299.000000000000000,24.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,All beds,sale,6379396784.409999847412109,3378.000000000000000,14025.183842866346822,12889332.855498872697353
Abu Dhabi City,41,AL REEM ISLAND,57,2024,All property types,All beds,All types,9387669856.409999847412109,4780.000000000000000,14025.183842866346822,12889332.855498872697353
