year,municipality,municipality_id,district,district_id,project_name,project_id,project_number,typology,layout,rent_type,volume,value,shape_Length,shape_Area
2021,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,4 beds,renewal,22.000000000000000,2171862.000000000000000,532.094366371227238,14172.954798299304457
2021,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,7+ beds,renewal,1.000000000000000,112000.000000000000000,532.094366371227238,14172.954798299304457
2021,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,studio,new,26.000000000000000,1061915.000000000000000,532.094366371227238,14172.954798299304457
2021,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,studio,renewal,16.000000000000000,574915.000000000000000,532.094366371227238,14172.954798299304457
2022,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,1 bed,new,91.000000000000000,3672555.000000000000000,532.094366371227238,14172.954798299304457
2022,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,1 bed,renewal,159.000000000000000,6233859.000000000000000,532.094366371227238,14172.954798299304457
2022,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,2 beds,new,80.000000000000000,4356767.000000000000000,532.094366371227238,14172.954798299304457
2022,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,2 beds,renewal,77.000000000000000,4118185.000000000000000,532.094366371227238,14172.954798299304457
2022,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,3 beds,renewal,2.000000000000000,130000.000000000000000,532.094366371227238,14172.954798299304457
2022,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,4 beds,new,13.000000000000000,1104848.000000000000000,532.094366371227238,14172.954798299304457
2022,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,4 beds,renewal,32.000000000000000,2458325.000000000000000,532.094366371227238,14172.954798299304457
2022,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,studio,new,17.000000000000000,499196.000000000000000,532.094366371227238,14172.954798299304457
2022,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,studio,renewal,12.000000000000000,380331.000000000000000,532.094366371227238,14172.954798299304457
2023,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,1 bed,new,166.000000000000000,8309639.000000000000000,532.094366371227238,14172.954798299304457
2023,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,1 bed,renewal,184.000000000000000,9484600.000000000000000,532.094366371227238,14172.954798299304457
2023,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,2 beds,new,111.000000000000000,7475413.000000000000000,532.094366371227238,14172.954798299304457
2023,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,2 beds,renewal,90.000000000000000,6246856.000000000000000,532.094366371227238,14172.954798299304457
2023,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,3 beds,new,3.000000000000000,271000.000000000000000,532.094366371227238,14172.954798299304457
2023,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,3 beds,renewal,1.000000000000000,105000.000000000000000,532.094366371227238,14172.954798299304457
2023,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,4 beds,new,31.000000000000000,3065491.000000000000000,532.094366371227238,14172.954798299304457
2023,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,4 beds,renewal,29.000000000000000,2807211.000000000000000,532.094366371227238,14172.954798299304457
2023,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,7+ beds,new,1.000000000000000,115000.000000000000000,532.094366371227238,14172.954798299304457
2023,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,studio,new,31.000000000000000,1204568.000000000000000,532.094366371227238,14172.954798299304457
2023,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,studio,renewal,19.000000000000000,836245.000000000000000,532.094366371227238,14172.954798299304457
2024,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,1 bed,new,89.000000000000000,5031270.000000000000000,532.094366371227238,14172.954798299304457
2024,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,1 bed,renewal,235.000000000000000,12600956.000000000000000,532.094366371227238,14172.954798299304457
2024,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,2 beds,new,68.000000000000000,5169802.000000000000000,532.094366371227238,14172.954798299304457
2024,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,2 beds,renewal,101.000000000000000,7833280.000000000000000,532.094366371227238,14172.954798299304457
2024,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,3 beds,new,1.000000000000000,110000.000000000000000,532.094366371227238,14172.954798299304457
2024,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,3 beds,renewal,1.000000000000000,92000.000000000000000,532.094366371227238,14172.954798299304457
2024,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,4 beds,new,19.000000000000000,2250656.000000000000000,532.094366371227238,14172.954798299304457
2024,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,4 beds,renewal,30.000000000000000,3067602.000000000000000,532.094366371227238,14172.954798299304457
2024,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,7+ beds,renewal,1.000000000000000,120750.000000000000000,532.094366371227238,14172.954798299304457
2024,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,studio,new,27.000000000000000,1322100.000000000000000,532.094366371227238,14172.954798299304457
2024,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,studio,renewal,25.000000000000000,897880.000000000000000,532.094366371227238,14172.954798299304457
2025,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,1 bed,new,73.000000000000000,4660769.000000000000000,532.094366371227238,14172.954798299304457
2025,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,1 bed,renewal,152.000000000000000,8464551.000000000000000,532.094366371227238,14172.954798299304457
2025,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,2 beds,new,42.000000000000000,3648041.000000000000000,532.094366371227238,14172.954798299304457
2025,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,2 beds,renewal,69.000000000000000,5317220.000000000000000,532.094366371227238,14172.954798299304457
2025,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,3 beds,new,2.000000000000000,234000.000000000000000,532.094366371227238,14172.954798299304457
2025,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,4 beds,new,13.000000000000000,1699984.000000000000000,532.094366371227238,14172.954798299304457
2025,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,4 beds,renewal,29.000000000000000,3046823.000000000000000,532.094366371227238,14172.954798299304457
2025,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,7+ beds,renewal,1.000000000000000,126787.000000000000000,532.094366371227238,14172.954798299304457
2025,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,studio,new,16.000000000000000,893900.000000000000000,532.094366371227238,14172.954798299304457
2025,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,All property types,studio,renewal,19.000000000000000,808223.000000000000000,532.094366371227238,14172.954798299304457
2019,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,All beds,new,405.000000000000000,27896407.000000000000000,532.094366371227238,14172.954798299304457
2019,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,All beds,renewal,151.000000000000000,9993336.000000000000000,532.094366371227238,14172.954798299304457
2020,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,All beds,new,138.000000000000000,8772703.000000000000000,532.094366371227238,14172.954798299304457
2020,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,All beds,renewal,240.000000000000000,15589560.000000000000000,532.094366371227238,14172.954798299304457
2021,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,All beds,new,277.000000000000000,16804540.000000000000000,532.094366371227238,14172.954798299304457
2021,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,All beds,renewal,273.000000000000000,16872831.000000000000000,532.094366371227238,14172.954798299304457
2022,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,All beds,new,201.000000000000000,9633366.000000000000000,532.094366371227238,14172.954798299304457
2022,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,All beds,renewal,282.000000000000000,13320700.000000000000000,532.094366371227238,14172.954798299304457
2023,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,All beds,new,343.000000000000000,20441111.000000000000000,532.094366371227238,14172.954798299304457
2023,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,All beds,renewal,323.000000000000000,19479912.000000000000000,532.094366371227238,14172.954798299304457
2024,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,All beds,new,204.000000000000000,13883828.000000000000000,532.094366371227238,14172.954798299304457
2024,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,All beds,renewal,393.000000000000000,24612468.000000000000000,532.094366371227238,14172.954798299304457
2025,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,All beds,new,146.000000000000000,11136694.000000000000000,532.094366371227238,14172.954798299304457
2025,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,All beds,renewal,270.000000000000000,17763604.000000000000000,532.094366371227238,14172.954798299304457
2019,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,1 bed,All types,277.000000000000000,16300081.000000000000000,532.094366371227238,14172.954798299304457
2019,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,2 beds,All types,184.000000000000000,14134643.000000000000000,532.094366371227238,14172.954798299304457
2019,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,3 beds,All types,6.000000000000000,605000.000000000000000,532.094366371227238,14172.954798299304457
2019,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,4 beds,All types,46.000000000000000,4803727.000000000000000,532.094366371227238,14172.954798299304457
2019,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,7+ beds,All types,2.000000000000000,230000.000000000000000,532.094366371227238,14172.954798299304457
2019,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,studio,All types,41.000000000000000,1816292.000000000000000,532.094366371227238,14172.954798299304457
2020,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,1 bed,All types,194.000000000000000,10611230.000000000000000,532.094366371227238,14172.954798299304457
2020,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,2 beds,All types,117.000000000000000,8652765.000000000000000,532.094366371227238,14172.954798299304457
2020,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,3 beds,All types,6.000000000000000,588000.000000000000000,532.094366371227238,14172.954798299304457
2020,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,4 beds,All types,34.000000000000000,3317344.000000000000000,532.094366371227238,14172.954798299304457
2020,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,7+ beds,All types,1.000000000000000,112000.000000000000000,532.094366371227238,14172.954798299304457
2020,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,studio,All types,26.000000000000000,1080924.000000000000000,532.094366371227238,14172.954798299304457
2021,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,1 bed,All types,302.000000000000000,15807986.000000000000000,532.094366371227238,14172.954798299304457
2021,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,2 beds,All types,155.000000000000000,11104124.000000000000000,532.094366371227238,14172.954798299304457
2021,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,3 beds,All types,5.000000000000000,479000.000000000000000,532.094366371227238,14172.954798299304457
2021,Abu Dhabi City,41,AL REEM ISLAND,57,City of lights,1028,2017/35224,Apartment / Duplex,4 beds,All types,45.000000000000000,4537431.000000000000000,532.094366371227238,14172.954798299304457
